artist,artist_followers,artist_popularity,duration_ms,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
Rita Ora,3058010,86,190000,0.288,https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS,0.531,190000.0,0.854,6xtcFXSo8H9BZN637BMVKS,0.0,10.0,0.0773,-3.149,1.0,0.198,94.419,4.0,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,audio_features,spotify:track:6xtcFXSo8H9BZN637BMVKS,0.456,598,95,91,2018-09-21,2018,6xtcFXSo8H9BZN637BMVKS,Let Me Love You,Let You Love Me,0
Rae Sremmurd,4208759,82,291893,0.142,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,0.794,291893.0,0.632,6fujklziTHa8uoM5OQSfIo,0.0,0.0,0.128,-6.163,1.0,0.0649,145.926,4.0,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.355,699,265,77,2016-08-12,2016,6fujklziTHa8uoM5OQSfIo,Black Beatles,Black Beatles,0
Aminé,706059,80,209640,0.17,https://api.spotify.com/v1/audio-analysis/5hTpBe8h35rJ67eAWHQsJx,0.941,209640.0,0.335,5hTpBe8h35rJ67eAWHQsJx,0.0,5.0,0.262,-10.179,0.0,0.505,120.041,4.0,https://api.spotify.com/v1/tracks/5hTpBe8h35rJ67eAWHQsJx,audio_features,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.707,616,174,76,2017-07-28,2017,5hTpBe8h35rJ67eAWHQsJx,Caroline,Caroline,0
Twenty One Pilots,10628512,89,195920,0.0841,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,0.732,195920.0,0.396,6i0V12jOa3mr6uu4WYhUBr,3.58e-05,4.0,0.105,-9.348,0.0,0.0286,90.024,4.0,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,audio_features,spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.548,419,147,80,2016-06-16,2016,6i0V12jOa3mr6uu4WYhUBr,Heathens,Heathens,0
Jon Bellion,749412,79,217603,0.0508,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,0.584,217603.0,0.569,0SuLAslEMFZAXf0SwY7syi,0.0,0.0,0.0924,-4.259,1.0,0.166,89.779,4.0,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,audio_features,spotify:track:0SuLAslEMFZAXf0SwY7syi,0.501,593,94,73,2016-06-10,2016,0SuLAslEMFZAXf0SwY7syi,All Time Low,All Time Low,0
Ariana Grande,20730573,96,226160,0.0513,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,0.65,226160.0,0.736,1pKeFVVUOPjFsOABub0OaV,0.0,6.0,0.235,-5.84,0.0,0.229,159.174,4.0,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,audio_features,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.612,639,180,82,2016-05-20,2016,1pKeFVVUOPjFsOABub0OaV,Side To Side,Side To Side,0
Shawn Mendes,13166493,90,187973,0.106,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,0.444,187973.0,0.819,3QGsuHI8jO1Rx4JWLUh9jd,0.0,10.0,0.107,-4.078,0.0,0.341,82.695,4.0,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,audio_features,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,0.747,326,104,83,2017-04-20,2017,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Treat You Better,0
DRAM,661081,72,225205,0.236,https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71,0.886,225205.0,0.525,0qy5D3OJre7SPJNMOL9I71,0.0,8.0,0.057,-7.39,1.0,0.132,145.99,4.0,https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71,audio_features,spotify:track:0qy5D3OJre7SPJNMOL9I71,0.708,741,290,69,2016-04-06,2016,0qy5D3OJre7SPJNMOL9I71,Broccoli,Broccoli,0
Niall Horan,2959638,77,232852,0.72,https://api.spotify.com/v1/audio-analysis/0qvzXomUDJVaUboy2wMfiS,0.678,232852.0,0.401,0qvzXomUDJVaUboy2wMfiS,0.0,6.0,0.118,-8.408,0.0,0.0312,111.855,4.0,https://api.spotify.com/v1/tracks/0qvzXomUDJVaUboy2wMfiS,audio_features,spotify:track:0qvzXomUDJVaUboy2wMfiS,0.194,349,121,74,2017-10-20,2017,0qvzXomUDJVaUboy2wMfiS,This Town,This Town,0
Zay Hilfigerrr,58402,53,144244,0.00381,https://api.spotify.com/v1/audio-analysis/1lItf5ZXJc1by9SbPeljFd,0.807,144244.0,0.887,1lItf5ZXJc1by9SbPeljFd,0.0,1.0,0.391,-3.892,1.0,0.275,160.517,4.0,https://api.spotify.com/v1/tracks/1lItf5ZXJc1by9SbPeljFd,audio_features,spotify:track:1lItf5ZXJc1by9SbPeljFd,0.78,480,158,65,2016-09-30,2016,1lItf5ZXJc1by9SbPeljFd,Juju On That Beat (TZ Anthem),Juju On That Beat (TZ Anthem),0
Hailee Steinfeld,3163521,82,181880,0.378,https://api.spotify.com/v1/audio-analysis/4Ce37cRWvM1vIGGynKcs22,0.729,181880.0,0.615,4Ce37cRWvM1vIGGynKcs22,0.0,4.0,0.105,-4.238,1.0,0.0647,99.989,4.0,https://api.spotify.com/v1/tracks/4Ce37cRWvM1vIGGynKcs22,audio_features,spotify:track:4Ce37cRWvM1vIGGynKcs22,0.508,327,79,80,2016-07-22,2016,4Ce37cRWvM1vIGGynKcs22,Starving,Starving,0
Lady Gaga,6045909,93,294573,0.00305,https://api.spotify.com/v1/audio-analysis/5P5cGNzqh6A353N3ShDK6Y,0.697,294573.0,0.921,5P5cGNzqh6A353N3ShDK6Y,3.65e-05,0.0,0.0831,-3.75,1.0,0.0391,118.99,4.0,https://api.spotify.com/v1/tracks/5P5cGNzqh6A353N3ShDK6Y,audio_features,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0.721,565,101,67,2009,2009,5P5cGNzqh6A353N3ShDK6Y,Bad Romance,Bad Romance,0
Sia,9170873,90,211666,0.0472,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,0.628,211667.0,0.698,3S4px9f4lceWdKf0gWciFu,0.00143,6.0,0.0907,-5.608,0.0,0.105,89.976,4.0,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,0.732,445,74,74,2016-10-21,2016,3S4px9f4lceWdKf0gWciFu,Cheap Thrills,Cheap Thrills,0
The Chainsmokers,9766631,89,208373,0.157,https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK,0.532,208373.0,0.869,1i1fxkWeaMmKEB4T7zqbzK,0.00508,11.0,0.136,-5.094,1.0,0.172,159.803,4.0,https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK,audio_features,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,0.422,494,77,81,2016-02-05,2016,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,Don't Let Me Down,0
Hugh Jackman,411377,0,302146,0.000239,https://api.spotify.com/v1/audio-analysis/4ylWMuGbMXNDgDd8lErEle,0.417,302147.0,0.824,4ylWMuGbMXNDgDd8lErEle,0.0545,11.0,0.0725,-7.36,0.0,0.105,157.92,4.0,https://api.spotify.com/v1/tracks/4ylWMuGbMXNDgDd8lErEle,audio_features,spotify:track:4ylWMuGbMXNDgDd8lErEle,0.4,726,174,80,2017-12-08,2017,4ylWMuGbMXNDgDd8lErEle,The Greatest,The Greatest Show,0
Keith Urban,2786006,75,230600,0.606,https://api.spotify.com/v1/audio-analysis/6wycnu8FWXsj68ig7BEot9,0.686,230600.0,0.417,6wycnu8FWXsj68ig7BEot9,1.79e-06,7.0,0.0844,-7.787,1.0,0.0363,82.407,3.0,https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9,audio_features,spotify:track:6wycnu8FWXsj68ig7BEot9,0.451,358,148,70,2016-05-06,2016,6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,Blue Ain't Your Color,0
Nicky Jam,8198717,89,235746,0.0561,https://api.spotify.com/v1/audio-analysis/6JjPBQfI2Y8nIjnm65X6Pw,0.663,235747.0,0.696,6JjPBQfI2Y8nIjnm65X6Pw,3.77e-05,9.0,0.0778,-4.957,0.0,0.103,180.113,4.0,https://api.spotify.com/v1/tracks/6JjPBQfI2Y8nIjnm65X6Pw,audio_features,spotify:track:6JjPBQfI2Y8nIjnm65X6Pw,0.738,744,288,84,2018-06-29,2018,6JjPBQfI2Y8nIjnm65X6Pw,X,X - Remix,0
Rob $tone,136146,67,177184,0.0312,https://api.spotify.com/v1/audio-analysis/5uDASfU19gDxSjW8cnCaBp,0.886,177184.0,0.427,5uDASfU19gDxSjW8cnCaBp,0.00099,6.0,0.0906,-10.028,1.0,0.145,108.034,4.0,https://api.spotify.com/v1/tracks/5uDASfU19gDxSjW8cnCaBp,audio_features,spotify:track:5uDASfU19gDxSjW8cnCaBp,0.23,396,186,78,2016-06-17,2016,5uDASfU19gDxSjW8cnCaBp,Chill Bill,Chill Bill,0
Major Lazer,4971514,83,185360,0.055,https://api.spotify.com/v1/audio-analysis/7zsXy7vlHdItvUSH8EwQss,0.602,185360.0,0.797,7zsXy7vlHdItvUSH8EwQss,0.0,6.0,0.187,-5.084,0.0,0.0534,92.928,4.0,https://api.spotify.com/v1/tracks/7zsXy7vlHdItvUSH8EwQss,audio_features,spotify:track:7zsXy7vlHdItvUSH8EwQss,0.492,375,114,71,2016-07-22,2016,7zsXy7vlHdItvUSH8EwQss,Cold Water,Cold Water,0
Martin Garrix,7977310,87,195706,0.109,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,0.501,195707.0,0.519,23L5CiUhw2jV1OIMwthR3S,0.0,4.0,0.454,-5.88,0.0,0.0409,133.99,4.0,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,audio_features,spotify:track:23L5CiUhw2jV1OIMwthR3S,0.168,373,94,81,2016-07-29,2016,23L5CiUhw2jV1OIMwthR3S,In The Name Of Love,In the Name of Love,0
Lil Uzi Vert,5294591,89,163944,0.069,https://api.spotify.com/v1/audio-analysis/2ANLarE8yHVsLWW21nj79M,0.843,163944.0,0.359,2ANLarE8yHVsLWW21nj79M,0.0,0.0,0.12,-7.417,1.0,0.461,81.987,4.0,https://api.spotify.com/v1/tracks/2ANLarE8yHVsLWW21nj79M,audio_features,spotify:track:2ANLarE8yHVsLWW21nj79M,0.156,537,140,73,2016-05-27,2016,2ANLarE8yHVsLWW21nj79M,You Was Right,You Was Right,0
gnash,969643,76,251033,0.687,https://api.spotify.com/v1/audio-analysis/7vRriwrloYVaoAe3a9wJHe,0.492,251034.0,0.275,7vRriwrloYVaoAe3a9wJHe,0.0,6.0,0.101,-13.4,0.0,0.3,92.6,4.0,https://api.spotify.com/v1/tracks/7vRriwrloYVaoAe3a9wJHe,audio_features,spotify:track:7vRriwrloYVaoAe3a9wJHe,0.18,419,130,81,2016-03-25,2016,7vRriwrloYVaoAe3a9wJHe,I Hate U I Love U,"i hate u, i love u (feat. olivia o'brien)",0
Young M.A,636249,64,234525,0.533,https://api.spotify.com/v1/audio-analysis/0D21XvHcVsIvJM6FcGY2BT,0.64,234526.0,0.819,0D21XvHcVsIvJM6FcGY2BT,0.0,7.0,0.156,-4.108,1.0,0.455,166.012,4.0,https://api.spotify.com/v1/tracks/0D21XvHcVsIvJM6FcGY2BT,audio_features,spotify:track:0D21XvHcVsIvJM6FcGY2BT,0.623,603,252,66,2016-05-20,2016,0D21XvHcVsIvJM6FcGY2BT,OOOUUU,OOOUUU,0
DJ Esco,165429,66,223093,0.0496,https://api.spotify.com/v1/audio-analysis/5oyUurs28XRagLa8lgm6V3,0.96,223093.0,0.547,5oyUurs28XRagLa8lgm6V3,0.0,6.0,0.216,-6.992,0.0,0.0786,121.01,4.0,https://api.spotify.com/v1/tracks/5oyUurs28XRagLa8lgm6V3,audio_features,spotify:track:5oyUurs28XRagLa8lgm6V3,0.186,613,158,68,2016-08-19,2016,5oyUurs28XRagLa8lgm6V3,Too Much Sauce,Too Much Sauce,0
X Ambassadors,1292340,77,193546,0.178,https://api.spotify.com/v1/audio-analysis/7lGKEWMXVWWTt3X71Bv44I,0.389,193547.0,0.665,7lGKEWMXVWWTt3X71Bv44I,0.000732,0.0,0.116,-6.169,1.0,0.0644,117.055,4.0,https://api.spotify.com/v1/tracks/7lGKEWMXVWWTt3X71Bv44I,audio_features,spotify:track:7lGKEWMXVWWTt3X71Bv44I,0.199,248,52,77,2015-06-30,2015,7lGKEWMXVWWTt3X71Bv44I,Unsteady,Unsteady,0
George Michael,1255474,75,300106,0.128,https://api.spotify.com/v1/audio-analysis/4jDmJ51x1o9NZB5Nxxc7gY,0.574,300107.0,0.629,4jDmJ51x1o9NZB5Nxxc7gY,0.0,2.0,0.271,-8.815,0.0,0.0363,153.119,4.0,https://api.spotify.com/v1/tracks/4jDmJ51x1o9NZB5Nxxc7gY,audio_features,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,0.786,367,134,74,1998-11-09,1998,4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,Careless Whisper,0
George Michael,1255474,75,193200,0.0094,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,0.887,193200.0,0.48,0HEmnAUT8PHznIAAmVXqFJ,3.58e-05,11.0,0.0662,-11.994,1.0,0.117,95.846,4.0,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,audio_features,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.607,803,385,73,1987-10-30,1987,0HEmnAUT8PHznIAAmVXqFJ,Faith,Faith - Remastered,0
José Feliciano,121614,67,182066,0.552,https://api.spotify.com/v1/audio-analysis/0oPdaY4dXtc3ZsaG17V972,0.512,182067.0,0.831,0oPdaY4dXtc3ZsaG17V972,0.0,2.0,0.336,-9.004,1.0,0.0383,148.82,4.0,https://api.spotify.com/v1/tracks/0oPdaY4dXtc3ZsaG17V972,audio_features,spotify:track:0oPdaY4dXtc3ZsaG17V972,0.963,258,23,72,2002-09-24,2002,0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,Feliz Navidad,0
Bobby Helms,411377,0,131733,0.676,https://api.spotify.com/v1/audio-analysis/6xE98wKYt4vZk8j7cctjw8,0.661,131733.0,0.402,6xE98wKYt4vZk8j7cctjw8,0.0,2.0,0.0556,-11.954,1.0,0.0299,119.585,4.0,https://api.spotify.com/v1/tracks/6xE98wKYt4vZk8j7cctjw8,audio_features,spotify:track:6xE98wKYt4vZk8j7cctjw8,0.822,222,55,73,1998-01-01,1998,6xE98wKYt4vZk8j7cctjw8,Jingle Bell Rock,Jingle Bell Rock,0
Pentatonix,2050104,81,203373,0.302,https://api.spotify.com/v1/audio-analysis/4z8sz6E4YyFuEkv5o7IJni,0.497,203373.0,0.312,4z8sz6E4YyFuEkv5o7IJni,0.0,11.0,0.0968,-9.088,0.0,0.0269,105.036,4.0,https://api.spotify.com/v1/tracks/4z8sz6E4YyFuEkv5o7IJni,audio_features,spotify:track:4z8sz6E4YyFuEkv5o7IJni,0.177,245,96,70,2015-10-30,2015,4z8sz6E4YyFuEkv5o7IJni,"Mary, Did You Know?","Mary, Did You Know?",0
J. Cole,6778213,88,216520,0.358,https://api.spotify.com/v1/audio-analysis/0utlOiJy2weVl9WTkcEWHy,0.894,216520.0,0.284,0utlOiJy2weVl9WTkcEWHy,0.000487,11.0,0.11,-13.002,0.0,0.33,138.944,4.0,https://api.spotify.com/v1/tracks/0utlOiJy2weVl9WTkcEWHy,audio_features,spotify:track:0utlOiJy2weVl9WTkcEWHy,0.413,728,254,74,2016-12-09,2016,0utlOiJy2weVl9WTkcEWHy,4 Your Eyez Only,Neighbors,0
J. Cole,6778213,88,209080,0.776,https://api.spotify.com/v1/audio-analysis/0HtOJj7Kl74s1Ngf3MWeif,0.435,209080.0,0.202,0HtOJj7Kl74s1Ngf3MWeif,0.0976,2.0,0.245,-15.097,1.0,0.0702,139.574,4.0,https://api.spotify.com/v1/tracks/0HtOJj7Kl74s1Ngf3MWeif,audio_features,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,0.0429,373,158,63,2016-12-09,2016,0HtOJj7Kl74s1Ngf3MWeif,She's Mine Pt. 2,She's Mine Pt. 1,0
Rihanna,28294183,91,191600,0.11,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,0.671,191600.0,0.314,1Tt4sE4pXi57mTD1GCzsqm,0.0,5.0,0.0825,-8.091,0.0,0.244,110.898,4.0,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,audio_features,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,0.296,343,117,71,2016-01-28,2016,1Tt4sE4pXi57mTD1GCzsqm,Needed Me,Needed Me,0
Drake,29559828,100,173986,0.00842,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,0.796,173987.0,0.61,1zi7xx7UVEFkmKfv06H8x0,0.00286,1.0,0.351,-5.857,1.0,0.0516,103.99,4.0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,audio_features,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.391,486,131,82,2016-05-06,2016,1zi7xx7UVEFkmKfv06H8x0,One Dance,One Dance,0
Twenty One Pilots,10628529,89,214506,0.00835,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,0.645,214507.0,0.713,2Z8WuEywRWYTKe1NybPQEW,0.0,6.0,0.113,-5.355,1.0,0.0393,74.989,4.0,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,audio_features,spotify:track:2Z8WuEywRWYTKe1NybPQEW,0.566,482,130,81,2015-05-15,2015,2Z8WuEywRWYTKe1NybPQEW,Ride,Ride,0
Calvin Harris,14169298,91,222160,0.199,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,0.63,222160.0,0.928,0azC730Exh71aQlOt9Zj3y,0.124,9.0,0.148,-2.787,0.0,0.0331,123.963,4.0,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,audio_features,spotify:track:0azC730Exh71aQlOt9Zj3y,0.465,428,55,79,2016-04-29,2016,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,This Is What You Came For,0
Kanye West,8783053,92,207626,0.0223,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.638,207627.0,0.699,1PS1QMdUqOal0ai3Gt7sDQ,0.0,1.0,0.0917,-5.54,0.0,0.384,92.939,4.0,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,audio_features,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.66,960,269,78,2005-09-30,2005,1PS1QMdUqOal0ai3Gt7sDQ,Gold,Gold Digger,0
Lil Uzi Vert,5294597,89,182706,0.00264,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO,0.732,182707.0,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11.0,0.109,-6.366,0.0,0.231,155.096,4.0,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,audio_features,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.401,588,202,86,2017-08-25,2017,7GX5flRQZVHRAGd6B4TmDO,Luv,XO TOUR Llif3,0
Desiigner,2256547,75,247866,0.0235,https://api.spotify.com/v1/audio-analysis/275a9yzwGB6ncAW4SxY7q3,0.72,247867.0,0.748,275a9yzwGB6ncAW4SxY7q3,0.0,10.0,0.369,-5.522,0.0,0.393,145.22,4.0,https://api.spotify.com/v1/tracks/275a9yzwGB6ncAW4SxY7q3,audio_features,spotify:track:275a9yzwGB6ncAW4SxY7q3,0.246,784,209,70,2016-02-26,2016,275a9yzwGB6ncAW4SxY7q3,Panda,Panda,0
Lil Wayne,6890609,93,243490,0.255,https://api.spotify.com/v1/audio-analysis/4dASQiO1Eoo3RJvt74FtXB,0.502,243491.0,0.786,4dASQiO1Eoo3RJvt74FtXB,0.0,9.0,0.65,-4.378,0.0,0.317,169.021,4.0,https://api.spotify.com/v1/tracks/4dASQiO1Eoo3RJvt74FtXB,audio_features,spotify:track:4dASQiO1Eoo3RJvt74FtXB,0.739,698,348,78,2016-06-24,2016,4dASQiO1Eoo3RJvt74FtXB,Sucker For Pain,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",0
Chance the Rapper,3675792,84,304606,0.156,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,0.652,304607.0,0.795,0v9Wz8o0BT8DU38R4ddjeH,0.0,11.0,0.123,-5.192,0.0,0.174,135.018,4.0,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,audio_features,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,0.788,602,222,74,2016-05-27,2016,0v9Wz8o0BT8DU38R4ddjeH,No Problem,No Problem (feat. Lil Wayne & 2 Chainz),0
Adele,12597807,85,223080,0.0415,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb,0.69,223080.0,0.524,4BHzQ9C00ceJxfG16AlNWb,3.16e-06,6.0,0.17,-8.39,0.0,0.103,164.023,4.0,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,audio_features,spotify:track:4BHzQ9C00ceJxfG16AlNWb,0.562,494,107,72,2016-06-24,2016,4BHzQ9C00ceJxfG16AlNWb,Send My Love (To Your New Lover),Send My Love (To Your New Lover),0
Sam Smith,7340959,90,201000,0.615,https://api.spotify.com/v1/audio-analysis/3VlbOrM6nYPprVvzBZllE5,0.661,201000.0,0.373,3VlbOrM6nYPprVvzBZllE5,0.0,5.0,0.177,-8.249,1.0,0.0505,91.5,4.0,https://api.spotify.com/v1/tracks/3VlbOrM6nYPprVvzBZllE5,audio_features,spotify:track:3VlbOrM6nYPprVvzBZllE5,0.523,500,99,78,2017-11-03,2017,3VlbOrM6nYPprVvzBZllE5,Too Good,Too Good At Goodbyes,0
Charlie Puth,5791853,84,217706,0.621,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,0.728,217707.0,0.563,37FXw5QGFN7uwwsLy8uAc0,0.0,1.0,0.179,-8.053,0.0,0.134,100.017,4.0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,audio_features,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.352,309,211,70,2016-01-29,2016,37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore,We Don't Talk Anymore (feat. Selena Gomez),0
Daya,717244,76,202221,0.141,https://api.spotify.com/v1/audio-analysis/0EGuSSpuu9wmHCtvb4PdLO,0.657,202221.0,0.739,0EGuSSpuu9wmHCtvb4PdLO,0.0,2.0,0.178,-4.081,1.0,0.274,181.994,4.0,https://api.spotify.com/v1/tracks/0EGuSSpuu9wmHCtvb4PdLO,audio_features,spotify:track:0EGuSSpuu9wmHCtvb4PdLO,0.543,634,149,66,2016-10-07,2016,0EGuSSpuu9wmHCtvb4PdLO,"Sit Still, Look Pretty","Sit Still, Look Pretty",0
Coldplay,16135502,89,258826,0.255,https://api.spotify.com/v1/audio-analysis/3RiPr603aXAoi4GHyXx0uy,0.49,258827.0,0.743,3RiPr603aXAoi4GHyXx0uy,7.21e-06,0.0,0.3,-5.155,0.0,0.0409,89.974,4.0,https://api.spotify.com/v1/tracks/3RiPr603aXAoi4GHyXx0uy,audio_features,spotify:track:3RiPr603aXAoi4GHyXx0uy,0.363,400,111,77,2015-12-04,2015,3RiPr603aXAoi4GHyXx0uy,Hymn For The Weekend,Hymn For The Weekend,0
Drake,29559858,100,245226,0.0962,https://api.spotify.com/v1/audio-analysis/4CpKEkdGbOJV51cSvx7SoG,0.747,245227.0,0.477,4CpKEkdGbOJV51cSvx7SoG,0.0,10.0,0.114,-11.062,0.0,0.276,93.44,4.0,https://api.spotify.com/v1/tracks/4CpKEkdGbOJV51cSvx7SoG,audio_features,spotify:track:4CpKEkdGbOJV51cSvx7SoG,0.321,500,177,68,2016-05-13,2016,4CpKEkdGbOJV51cSvx7SoG,Controlla,Controlla,0
Ariana Grande,20730620,96,244453,0.0162,https://api.spotify.com/v1/audio-analysis/2meEiZKWkiN28gITzFwQo5,0.623,244453.0,0.734,2meEiZKWkiN28gITzFwQo5,1.9e-06,9.0,0.145,-5.95,1.0,0.107,107.853,4.0,https://api.spotify.com/v1/tracks/2meEiZKWkiN28gITzFwQo5,audio_features,spotify:track:2meEiZKWkiN28gITzFwQo5,0.372,563,126,81,2016-05-20,2016,2meEiZKWkiN28gITzFwQo5,Into You,Into You,0
DJ Khaled,3272549,82,183695,0.0173,https://api.spotify.com/v1/audio-analysis/4JDZl9nKIAhAhDjw753u4X,0.916,183695.0,0.571,4JDZl9nKIAhAhDjw753u4X,1.11e-06,10.0,0.153,-8.241,0.0,0.2,103.521,4.0,https://api.spotify.com/v1/tracks/4JDZl9nKIAhAhDjw753u4X,audio_features,spotify:track:4JDZl9nKIAhAhDjw753u4X,0.498,498,213,58,2016-06-17,2016,4JDZl9nKIAhAhDjw753u4X,For Free,For Free,0
Fifth Harmony,6996808,78,214480,0.103,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,0.803,214480.0,0.585,4tCtwWceOPWzenK2HAIJSb,3.94e-06,8.0,0.0644,-5.861,1.0,0.0432,105.017,4.0,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,audio_features,spotify:track:4tCtwWceOPWzenK2HAIJSb,0.593,643,164,80,2016-05-27,2016,4tCtwWceOPWzenK2HAIJSb,Work From Home,Work from Home,0
P!nk,5305059,83,215413,0.0114,https://api.spotify.com/v1/audio-analysis/7K5dzhGda2vRTaAWYI3hrb,0.632,215414.0,0.701,7K5dzhGda2vRTaAWYI3hrb,0.0,7.0,0.108,-5.921,1.0,0.146,162.958,4.0,https://api.spotify.com/v1/tracks/7K5dzhGda2vRTaAWYI3hrb,audio_features,spotify:track:7K5dzhGda2vRTaAWYI3hrb,0.497,19450,9056,70,2016-04-15,2016,7K5dzhGda2vRTaAWYI3hrb,Just Like Fire,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",0
Future,7374671,92,313546,0.337,https://api.spotify.com/v1/audio-analysis/7EiZI6JVHllARrX9PUvAdX,0.722,313547.0,0.331,7EiZI6JVHllARrX9PUvAdX,0.283,8.0,0.146,-7.789,1.0,0.0725,143.974,4.0,https://api.spotify.com/v1/tracks/7EiZI6JVHllARrX9PUvAdX,audio_features,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.102,1065,275,76,2016-04-13,2016,7EiZI6JVHllARrX9PUvAdX,Low Life,Low Life,0
